word,example_no,example_en,example_cn,matched_form,tatoeba_en_sentence_id,tatoeba_cn_sentence_id,tatoeba_en_author,tatoeba_cn_author,author_status,source,license,score,tatoeba_en_url,tatoeba_cn_url,notes
badly,1,"If you ever come back to me, I'll never treat you badly again.",如果你肯回到我的身边，我一定会永远好好待你。,badly,953950,1761583,CK,nickyeow,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/953950,https://tatoeba.org/en/sentences/show/1761583,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
badly,2,"It's ached before, but never as badly as right now.",痛过，但是没现在这么厉害。,badly,476470,420946,minshirui,sysko,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/476470,https://tatoeba.org/en/sentences/show/420946,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
badminton,1,"I used to play badminton, but I don't anymore.",我以前常去打羽毛球，但现在不打了。,badminton,255987,369122,CM,nickyeow,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/255987,https://tatoeba.org/en/sentences/show/369122,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
bag,1,"No thank you, I don't need a plastic bag.",不用，谢谢。不需要塑料袋。,bag,1335215,1635908,Saney,summer,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/1335215,https://tatoeba.org/en/sentences/show/1635908,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
bag,2,I think we need a doggy bag.,看来我们得打包了。,bag,1073080,1073081,CM,egg0073,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/1073080,https://tatoeba.org/en/sentences/show/1073081,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
baggage,1,Please put your baggage on this scale.,请把你的行李放在这秤上。,baggage,23678,340642,CK,aaroned,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/23678,https://tatoeba.org/en/sentences/show/340642,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
baggage,2,"I attached my name-tag to my baggage, but it soon came off.","我在我的行李上附上了有我名字的标签, 但是它很快就剥落了。",baggage,264662,780249,unknown member,Martha,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/264662,https://tatoeba.org/en/sentences/show/780249,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
bagpipes,1,Can you teach me how to play the bagpipes?,你会不会教我学吹气风笛？,bagpipes,2229693,2221122,CM,joulin,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,108.0,https://tatoeba.org/en/sentences/show/2229693,https://tatoeba.org/en/sentences/show/2221122,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
bags,1,Tom's friends called him Mr Money Bags.,汤姆的朋友们叫他财神爷。,bags,37346,875030,mailohilohi,Martha,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/37346,https://tatoeba.org/en/sentences/show/875030,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
bags,2,The old man loaded his mule with bags full of sand.,老人在骡子的背上放上了一个个装满了沙的袋子。,bags,326439,595693,CK,nickyeow,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/326439,https://tatoeba.org/en/sentences/show/595693,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
bait,1,"Before he went fishing, he dug up some worms for bait.",出去钓鱼前，他挖出一些虫子当饵。,bait,278436,1423338,CK,cienias,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/278436,https://tatoeba.org/en/sentences/show/1423338,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
bake,1,I haven't baked bread in a long time. How about we bake a little today?,我有好久都没烤面包了。要不今天烤点儿？,bake,9491252,4267285,luxdelumine,notabene,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,88.0,https://tatoeba.org/en/sentences/show/9491252,https://tatoeba.org/en/sentences/show/4267285,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
baked,1,These are cakes that she baked herself.,这些是她自己烤的蛋糕。,baked,391890,895279,CN,Martha,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/391890,https://tatoeba.org/en/sentences/show/895279,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
baked,2,"Egg tarts, when freshly baked, are a real delicacy.",新鲜出炉的蛋挞味道一流。,baked,1326633,1326634,nickyeow,nickyeow,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/1326633,https://tatoeba.org/en/sentences/show/1326634,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
bakeries,1,"In U.S. bakeries, a ""baker's dozen"" is 13, not 12.","在美国的面包店，""面包师傅的一打""是13，不是12。",bakeries,67594,890433,unknown member,Martha,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,102.0,https://tatoeba.org/en/sentences/show/67594,https://tatoeba.org/en/sentences/show/890433,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
bakery,1,The girl who works at the bakery is cute.,在面包房工作的姑娘很可爱。,bakery,493935,493938,CM,GlossaMatik,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/493935,https://tatoeba.org/en/sentences/show/493938,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
bakery,2,I'm going to the bakery now. Do you want anything?,我现在要去面包店了。你想要什么吗？,bakery,9440891,9955889,Nylez,GlossaMatik,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,108.0,https://tatoeba.org/en/sentences/show/9440891,https://tatoeba.org/en/sentences/show/9955889,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
bakes,1,Mother bakes cookies on Sundays.,妈妈周日烤曲奇。,bakes,320834,442151,jakov,fucongcong,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,112.0,https://tatoeba.org/en/sentences/show/320834,https://tatoeba.org/en/sentences/show/442151,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
baking,1,Open the window. It's baking hot in here.,请开一下窗。这里像烤炉一样热。,baking,274215,3289579,sundown,sadhen,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/274215,https://tatoeba.org/en/sentences/show/3289579,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
baking,2,Put them on the baking pan and smear them with egg whites.,将它们放在烤盘上并且涂抹蛋白。,baking,1159730,768231,tinytina,Martha,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/1159730,https://tatoeba.org/en/sentences/show/768231,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
balafon,1,Famous vibraphonist Stefon Harris has recorded at least one balafon solo.,著名的铁琴演奏家Stefon Harris已经录制了至少一个巴拉风独奏。,balafon,814497,816924,papabear,Martha,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/814497,https://tatoeba.org/en/sentences/show/816924,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
balance,1,It makes sense to pay off your credit card balance every month.,每个月还清信用卡负债很重要。,balance,62772,336625,Eldad,fucongcong,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/62772,https://tatoeba.org/en/sentences/show/336625,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
balance,2,The balance of public opinion remains in his favor.,公众意见的平衡仍是他的关切。,balance,271229,1192614,Zifre,dandan4doris,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/271229,https://tatoeba.org/en/sentences/show/1192614,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
