official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
ielts,雅思词库,all,全部,140,amazing,ә'meiziŋ,s. surprising greatly\ns. inspiring awe or admiration or wonder,a. 令人惊异的,,3,1,gk toefl ielts,3667,2294,i:amazing/0:amazing/1:i,,,I think you're really amazing.,我觉得你真是让人大吃一惊。,It's been an amazing experience.,这是奇妙的体验。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,amazing,2458596,5091411,https://tatoeba.org/en/sentences/show/2458596,https://tatoeba.org/en/sentences/show/5091411,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,amazing,4529563,6047428,https://tatoeba.org/en/sentences/show/4529563,https://tatoeba.org/en/sentences/show/6047428,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,141,ambassador,æm'bæsәdә,n. a diplomat of the highest rank; accredited as representative from one country to another\nn. an informal representative,"n. 大使\n[法] 大使, 使节, 代理",,3,,gk cet6 ky ielts,4614,4520,s:ambassadors,,,The English ambassador demanded to meet with the President directly.,英国大使要求直接会见总统。,I have spoken with the Polish ambassador.,我和波兰大使说了话。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,ambassador,26128,2032316,https://tatoeba.org/en/sentences/show/26128,https://tatoeba.org/en/sentences/show/2032316,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,ambassador,4706617,7774792,https://tatoeba.org/en/sentences/show/4706617,https://tatoeba.org/en/sentences/show/7774792,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,142,ambiguity,.æmbi'gju:iti,n. an expression whose meaning cannot be determined from its context\nn. unclearness by virtue of having more than one meaning,"n. 不明确, 含糊\n[计] 二义性; 多义性",,,,cet6 ielts,5407,7034,s:ambiguities,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,143,ambiguous,æm'bigjuәs,a. having more than one possible meaning\ns. having no intrinsic or objective meaning; not organized in conventional patterns,"a. 不明确的, 模棱两可的\n[法] 意思含糊的, 模棱两可的, 暧昧的",,2,,gk cet6 ky toefl ielts gre,6442,7071,,,,This sentence is ambiguous.,此句有歧义,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,ambiguous,6840666,7316730,https://tatoeba.org/en/sentences/show/6840666,https://tatoeba.org/en/sentences/show/7316730,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,144,ambition,æm'biʃәn,n. a cherished desire\nn. a strong drive for success\nv. have as one's ambition,"n. 野心, 志向",,3,1,gk cet4 cet6 ky toefl ielts,3185,4283,s:ambitions,,,His ambition was blasted by these repeated failures.,无数次的失败摧毁了他的雄心壮志。,"He has ambition, so he works hard.",他有抱负，所以他很努力工作。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,ambition,55287,2395011,https://tatoeba.org/en/sentences/show/55287,https://tatoeba.org/en/sentences/show/2395011,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,ambition,476491,875308,https://tatoeba.org/en/sentences/show/476491,https://tatoeba.org/en/sentences/show/875308,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,145,ambitious,æm'biʃәs,a. having a strong desire for success or achievement\ns. requiring full use of your abilities or resources,"a. 有野心的, 抱负不凡的, 雄心勃勃的",,2,,cet6 ky toefl ielts,4298,4287,,,,I'm someone ambitious - someone who knows very well what he is after.,我是有志向的人——清楚自己的目标。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,ambitious,2169087,2166030,https://tatoeba.org/en/sentences/show/2169087,https://tatoeba.org/en/sentences/show/2166030,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,146,ambulance,'æmbjulәns,n. a vehicle that takes people to and from hospitals,n. 救护车\n[医] 救护车,,2,1,gk cet4 ky ielts,3860,5500,s:ambulances,,,Hang on. The ambulance will get here in just a little bit.,挺住。救护车马上就来了。,Please get here with the ambulance quickly. Hurry up!,请你们快点来一辆救护车，快！,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,ambulance,2915007,10618353,https://tatoeba.org/en/sentences/show/2915007,https://tatoeba.org/en/sentences/show/10618353,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,ambulance,7844515,420874,https://tatoeba.org/en/sentences/show/7844515,https://tatoeba.org/en/sentences/show/420874,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,147,amend,ә'mend,v. make amendments to,"vt. 修改, 改善, 改良\nvi. 改过自新",,2,,ky toefl ielts gre,4585,7371,d:amended/i:amending/p:amended/3:amends/s:amends,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,148,amends,ә'mendz,n a sum of money paid in compensation for loss or injury\nn something done or paid in expiation of a wrong\nv make amendments to\nv to make better\nv set straight or right,n. 赔偿\n[经] 赔偿,,,,cet6 ielts,14488,16606,0:amend/1:3s/s:amends,,,It's never too late to make amends.,弥补永远不会太晚。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,amends,23645,806741,https://tatoeba.org/en/sentences/show/23645,https://tatoeba.org/en/sentences/show/806741,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,149,America,ә'merikә,n. North America and South America and Central America,"n. 美洲, 美国",,,,zk gk ielts,973,0,,,,It is definite that he will go to America.,他肯定要去美国。,He was in America at that time.,他当时在美国。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,america,282898,817291,https://tatoeba.org/en/sentences/show/282898,https://tatoeba.org/en/sentences/show/817291,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,america,279947,875385,https://tatoeba.org/en/sentences/show/279947,https://tatoeba.org/en/sentences/show/875385,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,150,American,ә'merikәn,n. a native or inhabitant of the United States\nn. a native or inhabitant of a North American or Central American or South American country\na. of or relating to the United States of America or its people or language or culture,"n. 美国人\na. 美国的, 美洲的",,,,zk gk ielts,636,176,s:americans,,,He has access to the American Embassy.,他有权出入美国大使馆。,He is not an American but a Frenchman.,他不是美国人，是法国人。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,american,288864,2027942,https://tatoeba.org/en/sentences/show/288864,https://tatoeba.org/en/sentences/show/2027942,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,american,288862,685092,https://tatoeba.org/en/sentences/show/288862,https://tatoeba.org/en/sentences/show/685092,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,151,amid,ә'mid,prep. See Amidst.\nprep. In the midst or middle of; surrounded or encompassed by;\n   among.,"prep. 在其间, 在其中\n[经] 在...中",,3,,cet6 ky toefl ielts,5382,3825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,152,amidst,ә'midst,prep. Alt. of Amid,prep. 在...当中,,,,ielts,8672,9845,,,,"One should not be scared of poverty, and instead, be determined amidst it.",人不要怕穷，要穷中立志.,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,amidst,9408512,1476760,https://tatoeba.org/en/sentences/show/9408512,https://tatoeba.org/en/sentences/show/1476760,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,153,ammunition,.æmju'niʃәn,n. projectiles to be fired from a gun\nn. any nuclear or chemical or biological material that can be used as a weapon of mass destruction\nn. information that can be used to attack or defend a claim or argument or viewpoint,"n. 军火, 弹药\n[机] 弹药",,2,,ielts,7653,6837,s:ammunitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,154,amount,ә'maunt,n. the relative magnitude of something with reference to a criterion\nv. be tantamount or equivalent to,"n. 总数, 总额\nvi. 总计, 等同",,4,1,gk cet4 ky toefl ielts,584,782,s:amounts/p:amounted/3:amounts/i:amounting/d:amounted,,,"With global warming, the amount of ice melting in Antarctica is increasing.",随著全球气温变暖，南极大陆的融冰量也日益增加。,Your project needs a large amount of money.,你的项目需要一大笔钱。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,amount,9408479,6140936,https://tatoeba.org/en/sentences/show/9408479,https://tatoeba.org/en/sentences/show/6140936,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,amount,7840547,346878,https://tatoeba.org/en/sentences/show/7840547,https://tatoeba.org/en/sentences/show/346878,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
