official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
gk,高考英语词库,all,全部,1023,dislike,dis'laik,n. a feeling of aversion or antipathy\nv. have or feel a dislike or distaste for,"n. 嫌恶\nvt. 讨厌, 不喜欢",,2,1,gk cet4 cet6 ky,4949,6813,p:disliked/d:disliked/3:dislikes/i:disliking/s:dislikes,,,The only time people dislike gossip is when you gossip about them.,人们不喜欢流言蜚语的唯一时间是当你闲聊他们的事。,"To be honest, I've gradually come to dislike the life here.","老实说, 我已经渐渐地不喜欢这里的生活。",Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,dislike,425402,844521,https://tatoeba.org/en/sentences/show/425402,https://tatoeba.org/en/sentences/show/844521,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,dislike,790592,790778,https://tatoeba.org/en/sentences/show/790592,https://tatoeba.org/en/sentences/show/790778,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1024,dismiss,dis'mis,v. bar from attention or consideration\nv. cease to consider; put out of judicial consideration\nv. stop associating with\nv. end one's encounter with somebody by causing or permitting the person to leave,"vt. 解散, 开除, 解职\nvi. 解散\n[计] 解散",,4,1,zk gk cet4 cet6 ky toefl ielts,2100,2802,d:dismissed/p:dismissed/i:dismissing/3:dismisses,,,"By turning the page, we can dismiss the characters in a book without fear of hurting their feelings.",书页翻动之间，我们可以对书中的人物不予理会而不伤及他们的情感。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,dismiss,1269323,1269319,https://tatoeba.org/en/sentences/show/1269323,https://tatoeba.org/en/sentences/show/1269319,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
gk,高考英语词库,all,全部,1025,disobey,.disә'bei,v. refuse to go along with; refuse to follow; be disobedient,"v. 违反, 不服从",,,,gk,18583,15476,i:disobeying/p:disobeyed/d:disobeyed/3:disobeys,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gk,高考英语词库,all,全部,1026,distance,'distәns,n. the property created by the space between two objects or points\nn. a distant region\nn. size of the gap between two places\nn. indifference by personal withdrawal,"n. 距离, 远方, 遥远\n[计] 位距",,4,1,gk cet4 cet6 ky toefl ielts,1275,1235,s:distances/i:distancing/d:distanced/p:distanced/3:distances,,,I heard a dog barking in the distance.,我听到远处传来狗叫声。,I live within walking distance of school.,我学校离我家只是几步路的路程。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,distance,25860,348186,https://tatoeba.org/en/sentences/show/25860,https://tatoeba.org/en/sentences/show/348186,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,distance,21599,372366,https://tatoeba.org/en/sentences/show/21599,https://tatoeba.org/en/sentences/show/372366,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1027,distant,'distәnt,a. separated in space or coming from or going to a distance\na. far apart in relevance or relationship or kinship\ns. separate or apart in time\ns. located far away spatially,"a. 远的, 疏远的\n[经] 远期的",,2,,gk cet4 cet6 ky toefl ielts gre,2745,2630,,,,We saw the gleam of a distant lighthouse.,我们看到了远方灯塔的微光。,Today we can go to distant countries easily by plane.,现在我们很容易就能乘飞机去遥远的国度。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,distant,25857,780341,https://tatoeba.org/en/sentences/show/25857,https://tatoeba.org/en/sentences/show/780341,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,distant,243028,791482,https://tatoeba.org/en/sentences/show/243028,https://tatoeba.org/en/sentences/show/791482,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1028,distinction,dis'tiŋkʃәn,n. a distinguishing quality\nn. a distinguishing difference,n. 区别,,2,,gk cet4 cet6 ky toefl ielts gre,1865,2921,s:distinctions,,,He makes no distinction between right and wrong.,他是非不分。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,distinction,8938639,332927,https://tatoeba.org/en/sentences/show/8938639,https://tatoeba.org/en/sentences/show/332927,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
gk,高考英语词库,all,全部,1029,distinguish,dis'tiŋgwiʃ,"v. mark as different\nv. be a distinctive feature, attribute, or trait; sometimes in a very positive sense","v. 区别, 辨别",,2,1,gk cet4 cet6 ky toefl ielts,2265,3246,d:distinguished/3:distinguishes/i:distinguishing/p:distinguished,,,Animals can't distinguish between true and false.,动物没有区分真假的能力。,It's not easy to distinguish good from evil.,区分善恶不容易。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,distinguish,2121227,10355465,https://tatoeba.org/en/sentences/show/2121227,https://tatoeba.org/en/sentences/show/10355465,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,distinguish,7197062,333665,https://tatoeba.org/en/sentences/show/7197062,https://tatoeba.org/en/sentences/show/333665,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1030,distribute,di'stribju:t,"v. administer or bestow, as in small portions\nv. make available\nv. give to several people\nv. spread throughout a given area","vt. 分配, 散布, 分发\n[经] 分配, 分发",,2,1,gk cet4 cet6 ky toefl ielts gre,2662,2944,d:distributed/i:distributing/3:distributes/p:distributed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gk,高考英语词库,all,全部,1031,district,'distrikt,n. a region marked off for administrative or other purposes,"n. 区域, 地方\n[医] 地区, 地段",,4,1,gk cet4 cet6 ky toefl gre,1071,1266,s:districts/i:districting/p:districted/3:districts/d:districted,,,There are many hotels in the city's business district.,城里的商业区有很多旅馆。,The typhoon struck the Kanto district.,台风袭击了关东地区。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,district,2681968,2635878,https://tatoeba.org/en/sentences/show/2681968,https://tatoeba.org/en/sentences/show/2635878,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,district,275422,1776532,https://tatoeba.org/en/sentences/show/275422,https://tatoeba.org/en/sentences/show/1776532,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1032,disturb,dis'tә:b,v. move deeply\nv. damage as if by shaking or jarring,"vt. 扰乱, 妨碍, 使不安\n[法] 滋扰, 扰乱",,2,1,zk gk cet4 cet6 ky toefl ielts,3272,4565,d:disturbed/i:disturbing/p:disturbed/3:disturbs,,,You were considerate not to disturb us.,你考虑周到，没有打扰我们。,I'll do my best not to disturb your studying.,我会尽量不打扰你复习。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,disturb,247391,332563,https://tatoeba.org/en/sentences/show/247391,https://tatoeba.org/en/sentences/show/332563,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,disturb,1304,27,https://tatoeba.org/en/sentences/show/1304,https://tatoeba.org/en/sentences/show/27,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1033,disturbing,dis'tә:biŋ,v move deeply\nv change the arrangement or position of\nv tamper with\nv destroy the peace or tranquility of\nv damage as if by shaking or jarring\ns causing distress or worry or anxiety,"a. 引起烦恼的, 令人不安的",,,1,gk,5532,4827,0:disturb/1:i/i:disturbing,,,It's really disturbing not to have Wi-Fi in the mountains.,山中没有Wi-Fi，真的是很麻烦！,I hope I'm not disturbing you.,我希望没打扰到你吧？,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,disturbing,6158295,6158293,https://tatoeba.org/en/sentences/show/6158295,https://tatoeba.org/en/sentences/show/6158293,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,disturbing,64437,336700,https://tatoeba.org/en/sentences/show/64437,https://tatoeba.org/en/sentences/show/336700,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1034,dive,daiv,n. a headlong plunge into water\nn. a steep nose-down descent by an aircraft\nv. drop steeply\nv. plunge into water,"n. 潜水, 跳水\nvi. 跳水, 俯冲, 猛冲\nvt. 把...突然伸入",,2,,gk cet4 cet6 ky toefl,5288,5121,p:dived/i:diving/3:dives/s:dives/d:dived,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gk,高考英语词库,all,全部,1035,diverse,dai'vә:s,s. distinctly dissimilar or unlike,"a. 不同的, 变化多的",,2,,gk cet4 cet6 ky toefl ielts gre,4813,2813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gk,高考英语词库,all,全部,1036,divide,di'vaid,n. a serious disagreement between two groups of people (typically producing tension or hostility)\nv. separate into parts or portions\nv. perform a division,"vi. 分开, 分配, 分裂\nvt. 分, 分开, 分裂, 除\nn. 分配, 分水岭\n[计] 除",,4,1,zk gk cet4 ky toefl,1544,1942,d:divided/i:dividing/p:divided/3:divides/s:divides,,,Divide this line into twenty equal parts.,把这条线分成二十个等分。,Let's divide this money between you and me.,这钱你和我分了吧。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,divide,58099,413241,https://tatoeba.org/en/sentences/show/58099,https://tatoeba.org/en/sentences/show/413241,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,divide,59617,813546,https://tatoeba.org/en/sentences/show/59617,https://tatoeba.org/en/sentences/show/813546,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
